LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,72:26:73:23:D7:67,-18, ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-64,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-68,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-84,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:33,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-80,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-94,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:34,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-20, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-72,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:35,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:36,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-18, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-36,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,Can gou get flag?,72:26:73:23:D7:67,-25, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-38,,0.000000,0.000000,0.000,0.000,Client
2023-04-09 01:18:36,1900-01-00 00:00:00,,D8:C0:A6:18:30:0D,-34,,0.000000,0.000000,0.000,0.000,Client
